id,price,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,sqft_living15,sqft_lot15,recent_sells,beds_4more,has_basement,loc_north_west,loc_north_east
9517200480,535000,1.75,2330,12141,1.0,0,0,3,7,1390,1983,0,1850,12141,0,0,1,0,1
1901600090,390000,1.75,1940,6654,1.5,0,0,4,7,1940,1953,0,2300,9500,1,1,0,0,0
4099500935,705000,1.75,2180,10221,1.0,0,2,4,7,1140,1946,0,2180,8535,0,0,1,1,0
423059039,365000,2.0,2030,8649,1.0,0,0,3,7,2030,1998,0,1760,7200,1,0,0,0,0
2968801366,350000,2.75,1650,5700,2.0,0,0,4,7,1650,1988,0,1320,7620,1,0,0,0,0
1523069086,395000,1.75,1460,22651,1.0,0,0,4,7,1460,1961,0,2030,49222,0,0,0,0,1
2558700220,503000,2.75,2100,7350,1.0,0,0,5,7,1240,1978,0,2490,7350,0,1,1,1,0
8570900162,193500,1.0,950,15996,1.0,0,0,4,7,950,1946,1995,950,25510,0,0,0,0,1
5297200089,664000,1.75,1720,5785,1.0,0,0,3,6,860,1948,2002,1680,5184,1,0,1,1,0
3832070040,285000,2.5,1996,4547,2.0,0,0,3,7,1996,2009,0,2180,5127,1,1,0,0,0
7436300180,530000,3.5,2320,3174,2.0,0,0,3,9,2060,1997,0,2320,3187,0,0,1,1,0
9191201790,556000,1.75,1590,2500,1.5,0,0,4,7,1190,1908,0,1420,3800,1,0,1,1,0
9183701345,290000,1.75,1560,7575,1.0,0,0,3,8,1560,2002,0,2050,9000,1,0,0,0,0
6671900130,370000,2.75,2200,5207,1.0,0,0,5,7,1120,1951,0,1210,6008,1,1,1,1,0
9465910150,607000,2.5,2470,9226,2.0,0,0,3,9,2470,1991,0,2820,11013,1,0,0,1,0
4337000070,200000,1.0,930,7590,1.0,0,0,3,6,820,1943,0,1220,7590,1,0,1,0,0
2568300132,521000,2.0,1870,5455,1.0,0,0,5,7,1060,1926,0,1870,7435,0,0,1,1,0
222069029,535000,1.75,1780,224769,1.0,0,0,4,8,1780,1976,0,2060,71560,1,0,0,0,1
4083306720,560000,1.5,1790,3420,1.0,0,0,4,7,1020,1923,0,1680,3420,0,1,1,1,0
5561400440,465000,2.5,3030,47958,1.0,0,0,3,8,1660,1980,0,2740,36017,0,1,1,0,1
6403500570,498500,2.75,2990,7420,2.0,0,0,3,8,2990,1996,0,2290,7678,0,1,0,0,0
8847400115,590000,2.0,2420,208652,1.5,0,0,3,8,2420,2005,0,3180,212137,0,0,0,0,0
6918700130,749000,2.5,3380,7126,2.0,0,0,3,8,3380,1965,2003,1810,7308,0,0,0,0,1
2768300736,605000,3.0,1760,2114,2.0,0,0,3,7,1400,2008,0,1300,1500,1,0,1,1,0
5137300130,465000,2.5,1930,9653,1.0,0,0,4,9,1930,1968,0,2100,10454,0,1,0,0,0
2581900036,743000,1.75,2110,11250,1.0,0,0,4,8,2110,1961,0,2560,10992,0,0,0,1,0
5013500110,425000,1.0,1070,6625,1.0,0,0,3,7,830,1950,0,1310,6625,1,0,1,1,0
5078400035,875000,1.75,2360,8286,1.0,0,0,3,7,1320,1952,0,1680,7630,1,1,1,1,0
5587000010,385000,2.25,1680,8450,1.0,0,0,3,8,1340,1960,0,1850,8300,1,0,1,1,0
3840700455,410000,2.0,1650,9641,1.5,0,0,3,7,1650,1983,0,1940,6701,0,0,0,1,0
2895800640,239800,1.75,1290,1493,2.0,0,0,3,8,1290,2014,0,1410,1875,0,0,0,1,0
3825311210,699000,2.5,2680,5497,2.0,0,0,3,9,2680,2001,0,2780,5497,0,0,0,0,1
2592220040,974350,2.5,3090,10730,2.0,0,0,5,8,2420,1985,0,2220,7875,0,1,1,0,1
7137970340,285000,2.5,2270,6300,2.0,0,0,3,8,2270,1995,0,2240,7005,0,1,0,0,0
1023059429,380000,2.5,2100,5857,2.0,0,0,3,8,2100,2002,0,2090,7779,1,1,0,0,0
3211101010,319500,1.0,1190,8450,1.0,0,0,5,6,1190,1961,0,1660,8450,1,0,0,0,0
8901000911,425000,1.75,2120,5992,1.0,0,0,3,7,1060,1947,0,1840,11000,1,0,1,1,0
1241500155,575000,2.5,2070,3599,2.0,0,0,3,8,2070,1999,0,2070,6844,0,0,0,0,1
7010700936,799000,2.5,2860,4442,2.0,0,0,3,8,2860,2000,0,1440,4400,0,0,0,1,0
4051100230,240000,1.0,1340,7000,1.0,0,0,4,7,1340,1978,0,1850,7904,0,0,0,0,0
1982201255,357950,1.0,810,3880,1.0,0,0,3,7,810,1952,0,900,4365,1,0,0,1,0
1324300380,550000,1.0,1600,5000,1.5,0,0,3,7,1110,1947,0,1380,5000,0,0,1,1,0
9188200505,275000,2.5,1830,3868,2.0,0,0,3,7,1830,2007,0,2330,3868,0,1,0,1,0
6791200120,480000,2.25,1820,13362,1.0,0,0,3,8,1220,1977,0,2050,15000,0,0,1,0,1
5111400086,110000,1.0,1250,53143,1.0,0,0,5,6,1250,1945,0,1820,217800,0,0,0,0,0
2767603753,548000,2.0,1370,1878,3.0,0,0,3,8,1370,2004,0,1280,1878,0,0,0,1,0
2976800360,335750,3.0,2400,7260,1.0,0,0,3,7,1440,1955,0,1060,7200,1,0,1,0,0
8857640040,425000,2.5,2400,6053,2.0,0,0,3,8,2400,2001,0,2460,6519,1,1,0,0,0
9478500640,292500,2.5,2250,4495,2.0,0,0,3,7,2250,2008,0,2250,4500,0,1,0,0,0
3971700940,330000,1.5,1430,8000,1.0,0,0,5,7,1430,1948,0,1410,9820,0,0,0,1,0
1827200135,554820,2.0,3510,12905,1.0,0,2,3,8,2210,1965,1982,2530,16143,0,1,1,0,0
9828702812,582000,3.0,1670,1189,3.0,0,0,3,8,1427,2000,0,1700,1401,0,1,1,1,0
9126100861,557000,3.5,1710,2096,2.0,0,0,3,8,1290,2008,0,1630,1543,1,0,1,1,0
3860400100,950000,2.75,2500,20000,1.0,0,0,4,8,1700,1969,0,2650,20000,1,1,1,1,0
3622069050,212644,1.0,1570,9650,1.5,0,0,5,5,1570,1922,0,1330,9650,1,0,0,0,0
9284801845,354000,1.5,1060,5750,1.0,0,2,4,7,1060,1981,0,1060,5750,0,0,0,1,0
7852030790,500000,2.5,2960,5027,2.0,0,0,3,7,2960,2000,0,2760,5500,1,1,0,0,1
2722049092,240000,1.5,1780,14810,1.0,0,0,4,8,1180,1950,0,1450,6728,1,1,1,0,0
9477580110,971971,3.75,3460,6738,2.0,0,0,3,11,3460,2013,0,3340,6120,0,1,0,0,0
2492200055,412000,1.75,1880,5752,1.0,0,0,4,7,940,1945,0,1110,5201,0,0,1,1,0
9485950340,408000,2.25,2800,35362,2.0,0,0,3,9,2800,1985,0,2800,37058,1,0,0,0,0
7199310290,583500,1.75,1720,7800,1.0,0,0,4,7,1170,1978,0,1760,7276,0,0,1,0,1
1235100328,1454000,4.0,4070,11334,2.0,0,0,3,10,4070,2014,0,2640,9401,1,1,0,1,0
1787600294,222000,1.0,830,6893,1.0,0,0,3,7,830,1950,0,1470,7200,1,0,0,1,0
6600490220,278000,2.5,2290,3777,2.0,0,0,3,7,2290,2004,0,1480,3608,0,1,0,0,0
1839910470,450000,1.75,1540,7490,1.0,0,0,5,7,1540,1971,0,1270,7350,1,0,0,1,0
714000195,510000,1.0,1390,5544,1.0,0,0,3,7,930,1947,0,1710,6200,1,0,1,1,0
2254100090,887250,3.5,4320,7502,2.0,0,0,3,9,3500,2012,0,3250,7538,1,1,1,0,0
3797300190,308950,2.5,1920,8562,2.0,0,2,4,7,1920,1994,0,1820,8628,0,1,0,0,0
7560000050,730000,3.5,2440,3502,2.0,0,0,3,7,1970,2000,0,2440,3417,1,0,1,0,1
7457000005,1220000,2.0,3090,8125,2.5,0,0,5,8,3090,1918,0,1560,6250,0,1,0,1,0
2224079001,625700,2.0,2570,159865,1.0,0,0,5,7,2570,1968,0,2010,38322,1,0,0,0,1
7682200320,197400,2.0,1610,7575,1.0,0,0,4,7,1110,1965,0,1920,8400,1,0,1,0,0
9550200650,499000,1.75,1170,2400,1.0,0,0,4,7,740,1903,0,1570,3919,0,0,1,1,0
4475000120,360000,3.0,2580,6740,2.0,0,0,3,8,2580,1999,0,2010,6740,1,1,0,0,0
9310300160,357000,2.5,2990,9240,2.0,0,0,3,8,2990,2015,0,1970,18110,0,1,0,1,0
7399300780,337500,2.25,1530,6600,1.0,0,0,4,7,1240,1968,0,1500,7700,1,0,1,0,0
9169100175,700000,2.0,2490,4700,1.0,0,0,4,7,1690,1952,0,2240,5000,1,1,1,1,0
3797300140,303000,2.75,1850,8820,2.0,0,0,4,8,1850,1993,0,1850,8651,0,0,0,0,0
4027700666,780000,2.5,3180,9603,2.0,0,2,3,9,3180,2002,0,2440,15261,1,1,0,1,0
1923069078,890000,3.25,3180,194278,2.0,0,0,3,10,3180,2005,0,2200,178160,0,1,0,0,0
7784400060,545000,2.5,2370,9000,1.0,0,3,4,8,1570,1952,0,2120,9500,1,0,1,1,0
2207200820,413107,1.5,1420,7520,1.0,0,0,4,7,1420,1956,0,2000,7520,0,0,0,0,1
4232903990,770000,1.0,2230,3200,2.0,0,2,3,8,1630,1918,0,2280,5400,1,0,1,1,0
2523069134,495000,2.5,2480,91911,1.0,0,2,4,7,1470,1973,0,2540,91911,1,1,1,0,1
98030660,815000,2.5,3880,7208,2.0,0,0,3,10,3880,2006,0,3280,7221,1,1,0,0,1
524069037,505000,1.0,1240,57000,1.0,0,0,3,7,1240,1962,0,3050,25545,0,0,0,0,1
4154300296,235000,1.0,960,5030,1.0,0,0,3,7,960,1955,0,1460,5400,0,0,0,1,0
2172000846,248000,2.0,2080,13510,1.0,0,0,3,7,1040,1950,0,2010,11625,0,1,1,0,0
1123049126,227000,1.0,1340,10035,1.0,0,0,3,7,1340,1959,0,2090,10035,1,0,0,0,0
7640400190,660000,2.0,1770,8141,1.0,0,0,5,8,1770,1952,0,1770,8100,1,0,0,1,0
1433500050,549950,2.5,2720,13500,1.0,0,0,3,8,1510,1969,0,2510,12350,1,1,1,0,1
1931300110,700000,1.0,1570,4000,2.0,0,0,5,8,1570,1908,0,1640,4000,0,0,0,1,0
2525500260,331000,1.75,1300,9079,1.0,0,0,3,7,1300,1986,0,1890,7369,1,0,0,0,0
5700004040,1500000,3.25,3990,8505,2.0,0,2,3,9,2870,1922,1999,3640,8505,0,0,1,1,0
3670500710,405500,1.5,1010,8108,1.0,0,0,5,7,1010,1954,0,1300,8108,0,0,0,1,0
1954440050,550000,2.5,2050,8683,2.0,0,0,3,8,2050,1987,0,2010,8744,0,1,0,0,1
5347200220,225000,1.0,720,4758,1.0,0,0,3,6,720,1947,0,990,4920,0,0,0,1,0
2215500080,580000,2.0,1940,6000,1.0,0,0,5,7,970,1945,0,1700,6000,0,1,1,1,0
7625704005,561000,2.0,2000,7000,2.0,0,0,3,7,2000,1916,1986,1840,7000,0,0,0,1,0
2493200370,415000,1.75,1550,4257,1.0,0,3,3,7,830,1953,0,1920,5100,1,0,1,1,0
3343902650,290000,1.75,1700,18000,1.0,0,0,3,8,1700,1972,0,1700,8225,1,0,0,0,0
1853081000,820000,2.75,2830,6137,2.0,0,0,3,9,2830,2010,0,3170,6285,0,1,0,0,1
1126059022,667400,2.5,2660,40312,2.0,0,0,4,8,2660,1977,0,2650,45302,0,1,0,0,1
2436700625,590000,2.5,1450,1281,2.0,0,0,3,8,1220,2006,0,1440,1281,1,0,1,1,0
7844200425,525000,2.0,2680,14157,1.0,0,0,3,8,1460,1966,0,2100,9199,1,1,1,0,0
3904940160,555000,2.5,2160,7584,2.0,0,0,3,8,2160,1988,0,2160,7372,0,0,0,0,1
7131300047,235000,1.0,2150,4500,1.5,0,0,3,7,1260,1917,0,1590,5010,0,0,1,1,0
624100010,645000,2.5,2930,19900,1.5,0,0,3,9,2930,1983,0,3160,20492,1,0,0,0,1
1972200660,465000,1.5,1120,1201,3.0,0,0,3,8,1120,1999,0,1370,1298,1,0,0,1,0
1898900280,340000,3.0,2380,20277,1.0,0,0,3,8,1500,1999,0,2370,15440,0,1,1,0,0
3578401760,393000,2.0,1320,10720,2.0,0,0,3,8,1320,1981,0,1910,13639,0,0,0,0,1
2744000100,299950,2.5,1870,7942,2.0,0,0,3,7,1870,1990,0,1870,7392,0,0,0,0,0
8691440220,1289990,4.0,4360,8030,2.0,0,0,3,10,4360,2015,0,3570,6185,1,1,0,0,1
5505700030,590000,2.0,1650,6150,2.0,0,0,4,7,1650,1926,1993,1280,6150,0,0,0,1,0
8835220210,355000,1.5,1370,4790,2.0,0,0,4,7,1370,1982,0,1370,3799,1,0,0,1,0
9512501450,555000,1.75,1270,9170,1.0,0,0,3,7,1270,1969,0,1700,8500,1,0,0,0,1
5381000048,110000,1.0,790,8250,1.0,0,0,3,6,790,1947,0,900,8250,1,0,0,0,0
2525000220,370000,1.75,1480,7725,1.5,0,0,4,7,1480,1981,0,1720,8379,1,0,0,0,0
2321300325,810000,2.75,2820,5000,1.5,0,0,3,8,2170,1927,0,1740,5000,1,1,1,1,0
7017200120,358000,1.0,930,5077,1.0,0,0,3,6,930,1939,0,1080,5803,0,0,0,1,0
2297400090,447000,1.75,1400,6750,1.0,0,0,3,7,1040,1975,0,1860,7480,1,0,1,1,0
1330900230,630000,2.5,2330,31705,2.0,0,0,4,8,2330,1980,0,2460,36600,1,1,0,0,1
7211400615,217450,1.0,1040,5000,1.0,0,0,3,7,1040,1959,0,1440,5000,0,0,0,1,0
6616000010,814000,2.5,2840,8820,1.0,0,2,5,8,1420,1952,0,2310,8750,0,1,1,1,0
2206700165,450000,1.5,1520,7903,1.0,0,0,4,7,1000,1955,0,1520,9830,0,0,1,0,1
9808700025,1500000,1.5,1910,21374,1.0,0,0,1,8,1910,1955,0,2850,16167,1,0,0,1,0
5036300431,1099880,2.75,3520,6353,2.0,0,0,4,10,3520,2001,0,2520,6250,1,1,0,1,0
5420300270,231500,2.25,2080,7526,1.0,0,0,4,7,1280,1985,0,1200,7500,0,1,1,0,0
2594200230,680000,1.0,1020,8442,1.0,0,4,4,7,920,1941,0,2550,10323,1,0,1,1,0
3157600240,540000,2.5,2520,5000,3.0,0,0,3,9,2520,1990,0,1130,5000,0,0,0,1,0
1972201965,510000,2.25,1420,1309,3.0,0,0,3,8,1420,2006,0,1500,1282,0,0,0,1,0
4038100360,466200,1.5,1340,8856,1.0,0,0,4,7,1340,1959,0,1850,8740,1,0,0,0,1
8682231210,554000,2.0,1870,5580,1.0,0,0,3,8,1870,2004,0,1670,4500,0,0,0,0,1
2021201085,862500,2.5,3220,4400,2.0,0,2,3,9,2180,1937,0,3000,5000,1,1,1,1,0
3364900040,1095000,2.5,2550,5100,2.0,0,0,3,9,2550,2014,0,1250,4080,0,0,0,1,0
3211600140,475000,1.75,2490,7210,1.0,0,0,3,7,1290,1972,0,1610,7210,1,0,1,1,0
2927600155,291750,2.25,1310,12825,1.0,0,0,3,7,1310,1950,2013,1600,11250,0,0,0,0,0
5309101050,489950,2.0,1580,4010,1.0,0,0,4,7,790,1909,0,1350,5350,1,0,1,1,0
2570500090,385000,1.5,1750,9780,1.5,0,0,4,7,1750,1961,0,1750,10295,0,1,0,1,0
1898200100,355000,2.5,2400,9701,1.0,0,0,3,9,2400,1990,0,2400,8258,0,0,0,0,0
3731800055,450000,1.0,2000,4676,1.5,0,0,3,7,1250,1916,1986,1140,4676,0,1,1,1,0
9406700180,419000,2.5,3190,4980,2.0,0,0,3,9,3190,2005,0,2830,6720,1,1,0,0,0
7278100515,1295000,2.5,2910,19449,2.0,1,4,5,9,1940,1985,0,2540,23598,0,0,1,1,0
5035300871,898000,2.25,2470,7658,1.0,0,0,4,8,1480,1954,0,2070,7270,0,0,1,1,0
3885803245,1650000,4.0,3310,8400,2.0,0,0,3,10,3310,2000,0,3430,8400,1,1,0,1,0
9297300750,355000,1.75,1760,4600,1.0,0,0,4,7,850,1926,0,1150,4800,1,0,1,1,0
2781250750,222000,2.0,1360,3300,2.0,0,0,3,6,1360,2004,0,1310,3300,0,0,0,0,0
8078490090,245000,1.75,1670,11452,1.0,0,2,3,8,1670,1992,0,1820,11152,1,0,0,0,0
293070010,849990,2.75,3300,4987,2.0,0,0,3,9,3300,2014,0,3520,5453,1,1,0,0,1
1623300055,823000,1.75,2640,7722,1.5,0,0,4,7,1650,1915,0,1750,4000,1,1,1,1,0
2526039156,760000,2.25,2040,8315,1.0,0,0,4,8,1480,1958,0,2330,8940,1,1,1,1,0
6056100383,380000,1.75,1690,1468,2.0,0,0,3,8,1380,2008,0,1690,1936,0,0,1,1,0
1473060030,525000,2.5,3670,9958,2.0,0,0,3,10,3670,2005,0,3300,10679,0,1,0,0,0
6384500581,555000,1.75,2040,6000,1.0,0,0,5,7,1120,1958,0,1530,6250,0,0,1,1,0
2825059256,680000,2.5,3030,13068,2.0,0,0,3,9,3030,1978,0,2940,11999,0,1,0,0,1
3422059010,390000,1.75,2160,98445,2.0,0,0,3,8,2160,1978,0,2004,44431,1,0,0,0,0
3300700480,330000,1.0,880,4000,1.0,0,0,3,6,780,1937,0,950,4000,0,0,1,1,0
3438500168,325000,1.5,1060,7488,1.0,0,0,5,7,1060,1977,0,1300,6780,1,0,0,1,0
2595300155,565000,1.5,2190,8296,2.0,0,0,3,7,2190,1935,1963,1160,8160,1,1,0,1,0
2473101360,289900,1.75,1220,7004,1.0,0,0,5,7,1220,1966,0,1640,7210,0,0,0,0,0
3172600151,250000,1.0,1550,7296,1.5,0,0,3,6,1550,1957,0,1370,7680,1,1,0,1,0
6132600315,375000,1.0,1090,5250,1.0,0,0,3,6,980,1927,0,2160,5250,0,0,1,1,0
461002890,499000,1.75,1840,5000,1.0,0,0,4,7,920,1910,0,1220,5000,0,0,1,1,0
8901001290,477000,1.5,1380,7800,1.0,0,0,3,7,1080,1928,0,1770,7503,0,1,1,1,0
4383500030,154500,1.0,890,9465,1.0,0,0,3,6,890,1957,0,1590,9147,0,0,0,0,0
5727000010,319990,2.5,2120,5293,2.0,0,0,3,7,2120,2003,0,1990,5313,1,1,0,0,0
312000265,375000,1.0,790,5120,1.0,0,0,3,6,790,1950,0,1250,5120,1,0,0,1,0
1926049210,372500,1.0,880,10950,1.0,0,0,4,7,880,1944,0,1450,7560,1,0,0,1,0
5381000072,349950,3.0,2257,10117,1.0,0,0,3,8,1363,2005,0,1540,10700,0,1,1,0,0
4468400211,205000,2.25,1250,952,3.0,0,0,3,8,1250,2008,0,1250,1030,1,0,0,1,0
4025300371,392500,1.0,1660,8839,1.0,0,0,4,7,1660,1947,0,1230,9236,1,0,0,1,0
5458800425,795000,1.75,1930,9600,1.0,0,0,3,8,1930,1958,0,2350,9840,1,0,0,1,0
4038400150,465000,1.75,2760,9137,1.0,0,0,3,7,1380,1960,0,1980,9137,1,0,1,0,1
8643200060,170500,1.0,1640,13939,1.0,0,0,3,7,1040,1960,0,2080,13000,0,0,1,0,0
1703400585,325000,2.0,2330,4950,1.5,0,0,3,6,1430,1900,0,1160,5115,1,0,1,1,0
2921049121,306500,2.25,2060,38377,1.0,0,0,4,8,1560,1978,0,2080,60513,0,0,1,0,0
323049176,325000,1.75,2180,10230,1.0,0,0,4,7,1090,1961,0,2130,7200,0,0,1,1,0
269001331,1308000,2.5,3200,7863,1.0,0,3,5,8,1600,1959,0,2640,7680,0,1,1,1,0
1787600165,396500,1.75,2390,7149,1.0,0,0,3,8,1350,1955,0,1710,7402,0,0,1,1,0
7387500185,249900,1.0,1140,5500,1.0,0,0,3,6,1140,1947,0,1110,5500,0,0,0,1,0
7211401485,285000,1.0,780,5000,1.0,0,0,4,6,780,1943,0,1030,5000,0,0,0,1,0
2597460090,1195000,2.25,3070,9645,2.0,0,0,3,10,2110,1987,0,3130,9450,1,0,1,0,1
6802200110,231200,2.0,1400,8821,1.0,0,0,3,7,1400,1991,0,1450,8721,1,0,0,0,0
3179101580,1210000,2.75,3650,6982,2.0,0,2,4,9,2530,1951,2003,3140,7894,0,1,1,1,0
3822200036,257500,2.0,1180,9265,1.0,0,0,3,7,1180,1940,0,460,18000,0,0,0,1,0
8861000210,865000,1.75,1480,8163,1.0,0,0,3,7,1040,1953,0,2170,11124,1,0,1,1,0
7229800066,439950,2.25,2780,15075,2.0,0,0,3,7,2780,1985,0,1650,25542,0,1,0,0,0
2917200085,350000,1.0,1160,5395,1.0,0,0,3,7,860,1940,0,1664,5363,1,0,1,1,0
1049000740,229950,1.5,1160,1848,2.0,0,0,3,7,1160,1972,0,1160,1566,1,0,0,1,0
1788700160,195000,1.0,1260,8378,1.0,0,0,4,6,840,1959,1977,1140,8496,1,0,1,0,0
3185600040,180000,1.0,1400,4500,1.0,0,0,3,7,900,1922,0,1400,5500,0,0,1,0,0
7697870700,260000,2.5,1520,6298,2.0,0,0,3,7,1520,1986,0,1670,7207,1,0,0,0,0
8731902340,275000,1.75,1960,6177,1.0,0,0,4,8,1960,1967,0,2010,8162,0,1,0,0,0
439000230,805000,2.25,2440,9889,1.0,0,0,3,7,1540,1952,0,1710,6284,1,1,1,1,0
3905100740,540000,2.5,1780,4169,2.0,0,0,3,8,1780,1994,0,1830,4164,0,1,0,0,1
7214700160,610000,3.0,2480,45302,1.0,0,0,4,8,1620,1976,0,1260,14100,0,0,1,0,1
8898700120,400000,2.0,2260,11305,1.0,0,0,3,7,1130,1986,0,2080,10248,0,0,1,0,0
6204200560,425000,2.0,1540,8011,1.0,0,0,3,7,1540,1988,0,1630,7141,0,0,0,1,0
8091670200,408000,2.75,2670,4800,2.0,0,0,3,8,2670,2014,0,2340,5000,1,0,0,0,0
7853350090,648000,2.5,3290,6203,2.0,0,0,3,9,3290,2008,0,2990,6835,0,1,0,0,1
3880900245,700000,3.0,2790,4550,2.5,0,0,4,8,2790,1907,0,2590,4550,1,1,0,1,0
3124089086,300000,1.0,1730,177657,1.5,0,0,3,5,1730,1948,0,1400,45175,0,1,0,0,1
8732300430,885000,2.25,2060,9552,1.0,0,0,4,9,1610,1975,0,2930,11212,0,0,1,1,0
7214710300,542126,2.5,2360,43088,2.0,0,0,3,8,2360,1977,0,2850,39216,0,1,0,0,1
6639900176,551000,2.5,2010,17362,2.0,0,0,3,8,2010,1994,0,1920,7200,1,0,0,1,0
9297302031,448000,3.25,1560,1345,2.0,0,0,3,8,1260,2009,0,1560,4800,1,0,1,1,0
1443500120,310000,1.0,750,5379,1.0,0,0,3,6,750,1919,0,1030,5511,1,0,0,1,0
3920000040,280000,2.0,2110,7919,1.0,0,0,3,7,1110,1966,0,1590,5250,0,1,1,1,0
3313600340,183000,1.75,1070,8100,1.0,0,0,4,6,1070,1957,0,1260,8100,0,0,0,0,0
1330900570,575000,2.5,2520,35636,2.0,0,0,3,8,2520,1980,0,2230,35673,1,1,0,0,1
1454600116,740000,2.75,2490,17833,2.0,0,2,3,9,1490,1979,0,2640,16943,0,1,1,1,0
3131201563,435000,1.0,1060,3036,1.5,0,0,4,6,1060,1943,0,1730,5535,0,0,0,1,0
8651400730,191000,1.0,840,5525,1.0,0,0,5,6,840,1969,0,920,5330,1,0,0,0,0
7000100775,625000,2.0,1730,12219,1.0,0,0,4,7,1730,1986,0,2470,13594,0,0,0,1,0
6648500580,300000,2.25,2070,7225,1.0,0,0,3,8,1690,1979,0,2070,7400,1,0,1,0,0
2870000040,145000,1.0,800,8125,1.0,0,0,3,6,800,1964,0,2390,8125,1,0,0,1,0
3260000340,732600,2.5,2130,7300,1.0,0,0,4,7,1230,1963,0,2130,7560,0,1,1,0,1
1115450240,360000,2.5,2160,9528,2.0,0,0,3,9,2160,1992,0,2280,9937,1,1,0,0,0
7922900030,851000,2.75,2660,10350,1.0,0,4,4,8,1330,1971,0,2820,10043,0,0,1,0,1
7338402850,250000,3.0,1800,2500,2.0,0,0,3,7,1800,2000,0,1830,6900,1,1,0,1,0
5557700210,192500,1.0,1100,9750,1.0,0,0,4,7,1100,1966,0,1190,9750,1,0,0,0,0
2426049078,443000,1.5,1860,12197,1.0,0,0,3,7,1860,1964,0,1510,11761,0,1,0,1,0
8121610110,521000,1.75,1720,37363,1.0,0,0,4,8,1350,1974,0,2740,40635,1,0,1,0,1
4307340130,374000,2.5,2580,6260,2.0,0,0,3,7,2580,2004,0,2160,3600,0,1,0,0,0
4141800030,920000,1.75,2480,4000,1.0,0,0,3,8,1240,1948,2014,2450,4000,0,0,1,1,0
1771100030,335000,1.0,1120,9075,1.0,0,0,3,7,1120,1977,0,1120,9705,1,0,0,0,1
3222079120,330000,1.0,1160,32251,1.0,0,0,3,6,580,1963,2000,1160,33656,0,0,1,0,0
522059352,358800,2.5,2155,8140,2.0,0,0,3,8,2155,1996,0,2155,7245,1,1,0,0,0
1922059298,175000,1.0,1460,11880,1.0,0,0,2,7,1460,1961,0,1310,9315,1,0,0,0,0
5100400241,394950,1.0,1131,1304,3.0,0,0,3,7,1131,2011,0,1131,1992,1,0,0,1,0
8127700210,600000,1.75,1560,3200,1.0,0,0,5,7,880,1946,0,2060,4940,1,0,1,1,0
3797310010,277000,2.25,2160,9612,2.0,0,0,3,7,2160,1994,0,1970,9247,0,0,0,0,0
263000255,375000,2.25,1540,1561,3.0,0,0,3,8,1540,2010,0,1540,1547,1,0,0,1,0
3629921060,825000,2.5,2890,5110,2.0,0,2,3,9,2890,2003,0,3010,5110,0,1,0,0,1
7575500150,207200,2.0,1260,8400,1.0,0,0,3,6,1260,1991,0,1120,8400,0,1,0,0,0
7338000270,184500,1.5,1280,3640,2.0,0,0,3,6,1280,1983,0,1150,4105,1,0,0,0,0
7200179,150000,1.0,840,12750,1.0,0,0,3,6,840,1925,0,1480,6969,0,0,0,0,0
301400240,282900,2.5,1710,3500,2.0,0,0,3,7,1710,2014,0,1710,3500,0,1,0,0,0
7972603931,240000,1.0,720,6345,1.0,0,0,3,6,720,1943,0,720,6345,0,0,0,1,0
2424059116,740000,2.25,3440,44374,2.0,0,3,4,10,2190,1979,0,3470,40185,1,0,1,0,1
2824069180,385000,1.75,1800,10890,1.5,0,0,4,6,1800,1912,0,1530,9818,0,1,0,0,1
2725069085,864000,2.5,3190,49658,2.0,0,0,3,10,3190,1999,0,3040,49658,1,1,0,0,1
1759701600,465000,1.5,2020,11358,1.0,0,0,4,6,1190,1956,0,2370,9520,0,0,1,1,0
3223059015,397500,2.5,1860,44093,1.0,0,0,3,7,1860,1978,0,1900,6130,1,0,0,0,0
1920079103,390500,1.75,1460,426450,1.0,0,0,5,7,960,1966,0,1810,17350,0,0,1,0,0
9547202890,596000,1.0,1040,4880,1.0,0,0,3,7,1040,1910,1975,1500,4590,1,0,0,1,0
3275300270,250000,1.75,1140,10400,1.0,0,0,4,7,1140,1983,0,1280,9800,0,0,0,0,0
5416510830,300000,2.5,1910,4862,2.0,0,0,3,7,1910,2005,0,2010,5091,0,1,0,0,0
4031700030,299999,2.5,2380,9719,2.0,0,0,3,8,2380,2001,0,2830,11505,1,0,0,0,0
1321710030,320000,2.5,2680,7757,2.0,0,0,3,8,2680,1990,0,2430,8231,0,0,0,0,0
8099800590,456000,1.5,1440,28516,1.0,0,0,4,7,1440,1975,0,2080,27049,0,0,0,0,1
8682262400,419950,1.75,1350,4003,1.0,0,0,3,8,1350,2004,0,1350,4479,1,0,0,0,1
9408300380,605000,2.5,2670,47480,2.0,0,3,3,9,2670,1981,0,2760,42800,0,0,0,0,1
6821101827,340000,1.75,1010,1461,1.0,0,0,3,7,670,2003,0,1500,2499,1,0,1,1,0
3885807362,791000,2.25,2430,5500,2.0,0,0,3,8,1810,1989,0,2040,5500,0,0,1,1,0
1604600085,400000,2.5,2020,3000,1.0,0,0,4,6,1010,1910,0,1670,3000,0,0,1,1,0
3755000310,325000,1.0,1160,11799,1.0,0,0,3,7,1160,1966,0,1220,10500,1,0,0,1,0
